Query_ID,Document_ID
175,en.15.86.348.2008.9.27
175,en.15.237.141.2008.1.26
175,en.15.248.219.2008.3.5
175,en.15.116.454.2009.2.19
175,en.15.88.248.2008.10.7
175,en.3.382.145.2007.7.29
175,en.15.151.4.2009.11.1
175,en.15.172.285.2010.3.25
175,en.15.232.77.2008.1.4
175,en.13.26.290.2009.11.12
175,en.2.282.232.2009.9.17
175,en.13.26.310.2009.11.12
175,en.3.407.353.2007.11.25
175,en.15.119.56.2009.4.10
175,en.15.232.470.2008.1.4
175,en.3.348.414.2010.2.8
175,en.15.167.441.2010.2.26
175,en.15.167.130.2010.2.24
175,en.3.320.254.2009.7.31
175,en.15.254.131.2008.3.29
175,en.15.93.151.2008.11.2
175,en.2.258.86.2009.4.19
175,en.15.232.241.2008.1.6
175,en.15.96.347.2008.11.19
175,en.15.88.4.2008.10.8
175,en.3.326.276.2009.9.6
175,en.3.360.316.2010.4.24
175,en.15.64.54.2008.4.29
175,en.15.221.309.2007.11.12
175,en.3.353.69.2010.3.12
175,en.13.30.231.2009.12.26
175,en.15.234.95.2008.1.15
175,en.15.112.85.2009.3.17
175,en.15.91.326.2008.10.24
